,Ex,filename,filepath,gtpath,MSEC
15525,0,a1175-kme_007_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1175-kme_007_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1175-kme_007.jpg,MSEC
15526,-1,a1175-kme_007_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1175-kme_007_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1175-kme_007.jpg,MSEC
15527,-1,a1175-kme_007_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1175-kme_007_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1175-kme_007.jpg,MSEC
15528,1,a1175-kme_007_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1175-kme_007_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1175-kme_007.jpg,MSEC
15529,1,a1175-kme_007_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1175-kme_007_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1175-kme_007.jpg,MSEC
15530,0,a4111-kme_207_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4111-kme_207_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4111-kme_207.jpg,MSEC
15531,-1,a4111-kme_207_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4111-kme_207_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4111-kme_207.jpg,MSEC
15532,-1,a4111-kme_207_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4111-kme_207_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4111-kme_207.jpg,MSEC
15533,1,a4111-kme_207_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4111-kme_207_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4111-kme_207.jpg,MSEC
15534,1,a4111-kme_207_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4111-kme_207_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4111-kme_207.jpg,MSEC
15535,0,a1652-dgw_004_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1652-dgw_004_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1652-dgw_004.jpg,MSEC
15536,-1,a1652-dgw_004_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1652-dgw_004_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1652-dgw_004.jpg,MSEC
15537,-1,a1652-dgw_004_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1652-dgw_004_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1652-dgw_004.jpg,MSEC
15538,1,a1652-dgw_004_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1652-dgw_004_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1652-dgw_004.jpg,MSEC
15539,1,a1652-dgw_004_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1652-dgw_004_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1652-dgw_004.jpg,MSEC
15540,0,a4373-DSC_0050-2_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4373-DSC_0050-2_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4373-DSC_0050-2.jpg,MSEC
15541,-1,a4373-DSC_0050-2_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4373-DSC_0050-2_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4373-DSC_0050-2.jpg,MSEC
15542,-1,a4373-DSC_0050-2_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4373-DSC_0050-2_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4373-DSC_0050-2.jpg,MSEC
15543,1,a4373-DSC_0050-2_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4373-DSC_0050-2_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4373-DSC_0050-2.jpg,MSEC
15544,1,a4373-DSC_0050-2_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4373-DSC_0050-2_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4373-DSC_0050-2.jpg,MSEC
15545,0,a2802-IMG_4594_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2802-IMG_4594_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2802-IMG_4594.jpg,MSEC
15546,-1,a2802-IMG_4594_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2802-IMG_4594_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2802-IMG_4594.jpg,MSEC
15547,-1,a2802-IMG_4594_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2802-IMG_4594_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2802-IMG_4594.jpg,MSEC
15548,1,a2802-IMG_4594_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2802-IMG_4594_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2802-IMG_4594.jpg,MSEC
15549,1,a2802-IMG_4594_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2802-IMG_4594_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2802-IMG_4594.jpg,MSEC
15550,0,a3796-NKIM_MG_7319_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3796-NKIM_MG_7319_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3796-NKIM_MG_7319.jpg,MSEC
15551,-1,a3796-NKIM_MG_7319_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3796-NKIM_MG_7319_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3796-NKIM_MG_7319.jpg,MSEC
15552,-1,a3796-NKIM_MG_7319_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3796-NKIM_MG_7319_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3796-NKIM_MG_7319.jpg,MSEC
15553,1,a3796-NKIM_MG_7319_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3796-NKIM_MG_7319_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3796-NKIM_MG_7319.jpg,MSEC
15554,1,a3796-NKIM_MG_7319_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3796-NKIM_MG_7319_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3796-NKIM_MG_7319.jpg,MSEC
15555,0,a0606-051002_152054__I2E8779_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0606-051002_152054__I2E8779_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0606-051002_152054__I2E8779.jpg,MSEC
15556,-1,a0606-051002_152054__I2E8779_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0606-051002_152054__I2E8779_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0606-051002_152054__I2E8779.jpg,MSEC
15557,-1,a0606-051002_152054__I2E8779_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0606-051002_152054__I2E8779_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0606-051002_152054__I2E8779.jpg,MSEC
15558,1,a0606-051002_152054__I2E8779_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0606-051002_152054__I2E8779_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0606-051002_152054__I2E8779.jpg,MSEC
15559,1,a0606-051002_152054__I2E8779_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0606-051002_152054__I2E8779_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0606-051002_152054__I2E8779.jpg,MSEC
15560,0,a3214-KE_-8375_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3214-KE_-8375_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3214-KE_-8375.jpg,MSEC
15561,-1,a3214-KE_-8375_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3214-KE_-8375_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3214-KE_-8375.jpg,MSEC
15562,-1,a3214-KE_-8375_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3214-KE_-8375_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3214-KE_-8375.jpg,MSEC
15563,1,a3214-KE_-8375_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3214-KE_-8375_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3214-KE_-8375.jpg,MSEC
15564,1,a3214-KE_-8375_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3214-KE_-8375_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3214-KE_-8375.jpg,MSEC
15565,0,a2749-IMG_5628_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2749-IMG_5628_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2749-IMG_5628.jpg,MSEC
15566,-1,a2749-IMG_5628_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2749-IMG_5628_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2749-IMG_5628.jpg,MSEC
15567,-1,a2749-IMG_5628_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2749-IMG_5628_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2749-IMG_5628.jpg,MSEC
15568,1,a2749-IMG_5628_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2749-IMG_5628_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2749-IMG_5628.jpg,MSEC
15569,1,a2749-IMG_5628_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2749-IMG_5628_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2749-IMG_5628.jpg,MSEC
15570,0,a1203-Ja_Pe-84_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1203-Ja_Pe-84_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1203-Ja_Pe-84.jpg,MSEC
15571,-1,a1203-Ja_Pe-84_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1203-Ja_Pe-84_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1203-Ja_Pe-84.jpg,MSEC
15572,-1,a1203-Ja_Pe-84_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1203-Ja_Pe-84_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1203-Ja_Pe-84.jpg,MSEC
15573,1,a1203-Ja_Pe-84_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1203-Ja_Pe-84_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1203-Ja_Pe-84.jpg,MSEC
15574,1,a1203-Ja_Pe-84_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1203-Ja_Pe-84_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1203-Ja_Pe-84.jpg,MSEC
15575,0,a0427-051007_182146_GM6A8996_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0427-051007_182146_GM6A8996_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0427-051007_182146_GM6A8996.jpg,MSEC
15576,-1,a0427-051007_182146_GM6A8996_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0427-051007_182146_GM6A8996_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0427-051007_182146_GM6A8996.jpg,MSEC
15577,-1,a0427-051007_182146_GM6A8996_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0427-051007_182146_GM6A8996_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0427-051007_182146_GM6A8996.jpg,MSEC
15578,1,a0427-051007_182146_GM6A8996_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0427-051007_182146_GM6A8996_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0427-051007_182146_GM6A8996.jpg,MSEC
15579,1,a0427-051007_182146_GM6A8996_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0427-051007_182146_GM6A8996_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0427-051007_182146_GM6A8996.jpg,MSEC
15580,0,a4327-Duggan_080127_4972_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4327-Duggan_080127_4972_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4327-Duggan_080127_4972.jpg,MSEC
15581,-1,a4327-Duggan_080127_4972_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4327-Duggan_080127_4972_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4327-Duggan_080127_4972.jpg,MSEC
15582,-1,a4327-Duggan_080127_4972_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4327-Duggan_080127_4972_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4327-Duggan_080127_4972.jpg,MSEC
15583,1,a4327-Duggan_080127_4972_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4327-Duggan_080127_4972_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4327-Duggan_080127_4972.jpg,MSEC
15584,1,a4327-Duggan_080127_4972_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4327-Duggan_080127_4972_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4327-Duggan_080127_4972.jpg,MSEC
15585,0,a1690-061202_195438__MG_9731_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1690-061202_195438__MG_9731_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1690-061202_195438__MG_9731.jpg,MSEC
15586,-1,a1690-061202_195438__MG_9731_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1690-061202_195438__MG_9731_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1690-061202_195438__MG_9731.jpg,MSEC
15587,-1,a1690-061202_195438__MG_9731_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1690-061202_195438__MG_9731_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1690-061202_195438__MG_9731.jpg,MSEC
15588,1,a1690-061202_195438__MG_9731_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1690-061202_195438__MG_9731_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1690-061202_195438__MG_9731.jpg,MSEC
15589,1,a1690-061202_195438__MG_9731_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1690-061202_195438__MG_9731_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1690-061202_195438__MG_9731.jpg,MSEC
15590,0,a1391-DSC_0002-2_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1391-DSC_0002-2_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1391-DSC_0002-2.jpg,MSEC
15591,-1,a1391-DSC_0002-2_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1391-DSC_0002-2_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1391-DSC_0002-2.jpg,MSEC
15592,-1,a1391-DSC_0002-2_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1391-DSC_0002-2_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1391-DSC_0002-2.jpg,MSEC
15593,1,a1391-DSC_0002-2_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1391-DSC_0002-2_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1391-DSC_0002-2.jpg,MSEC
15594,1,a1391-DSC_0002-2_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a1391-DSC_0002-2_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a1391-DSC_0002-2.jpg,MSEC
15595,0,a3198-kme_190_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3198-kme_190_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3198-kme_190.jpg,MSEC
15596,-1,a3198-kme_190_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3198-kme_190_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3198-kme_190.jpg,MSEC
15597,-1,a3198-kme_190_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3198-kme_190_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3198-kme_190.jpg,MSEC
15598,1,a3198-kme_190_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3198-kme_190_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3198-kme_190.jpg,MSEC
15599,1,a3198-kme_190_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a3198-kme_190_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a3198-kme_190.jpg,MSEC
15600,0,a0031-WP_CRW_0736_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0031-WP_CRW_0736_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0031-WP_CRW_0736.jpg,MSEC
15601,-1,a0031-WP_CRW_0736_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0031-WP_CRW_0736_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0031-WP_CRW_0736.jpg,MSEC
15602,-1,a0031-WP_CRW_0736_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0031-WP_CRW_0736_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0031-WP_CRW_0736.jpg,MSEC
15603,1,a0031-WP_CRW_0736_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0031-WP_CRW_0736_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0031-WP_CRW_0736.jpg,MSEC
15604,1,a0031-WP_CRW_0736_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0031-WP_CRW_0736_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0031-WP_CRW_0736.jpg,MSEC
15605,0,a2104-07-08-11-at-16h50m03s-N0000154_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2104-07-08-11-at-16h50m03s-N0000154_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2104-07-08-11-at-16h50m03s-N0000154.jpg,MSEC
15606,-1,a2104-07-08-11-at-16h50m03s-N0000154_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2104-07-08-11-at-16h50m03s-N0000154_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2104-07-08-11-at-16h50m03s-N0000154.jpg,MSEC
15607,-1,a2104-07-08-11-at-16h50m03s-N0000154_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2104-07-08-11-at-16h50m03s-N0000154_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2104-07-08-11-at-16h50m03s-N0000154.jpg,MSEC
15608,1,a2104-07-08-11-at-16h50m03s-N0000154_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2104-07-08-11-at-16h50m03s-N0000154_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2104-07-08-11-at-16h50m03s-N0000154.jpg,MSEC
15609,1,a2104-07-08-11-at-16h50m03s-N0000154_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a2104-07-08-11-at-16h50m03s-N0000154_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a2104-07-08-11-at-16h50m03s-N0000154.jpg,MSEC
15610,0,a4408-Duggan_080411_5973_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4408-Duggan_080411_5973_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4408-Duggan_080411_5973.jpg,MSEC
15611,-1,a4408-Duggan_080411_5973_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4408-Duggan_080411_5973_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4408-Duggan_080411_5973.jpg,MSEC
15612,-1,a4408-Duggan_080411_5973_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4408-Duggan_080411_5973_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4408-Duggan_080411_5973.jpg,MSEC
15613,1,a4408-Duggan_080411_5973_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4408-Duggan_080411_5973_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4408-Duggan_080411_5973.jpg,MSEC
15614,1,a4408-Duggan_080411_5973_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4408-Duggan_080411_5973_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4408-Duggan_080411_5973.jpg,MSEC
15615,0,a4454-DSC_0101_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4454-DSC_0101_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4454-DSC_0101.jpg,MSEC
15616,-1,a4454-DSC_0101_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4454-DSC_0101_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4454-DSC_0101.jpg,MSEC
15617,-1,a4454-DSC_0101_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4454-DSC_0101_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4454-DSC_0101.jpg,MSEC
15618,1,a4454-DSC_0101_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4454-DSC_0101_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4454-DSC_0101.jpg,MSEC
15619,1,a4454-DSC_0101_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4454-DSC_0101_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4454-DSC_0101.jpg,MSEC
15620,0,a4127-DSC_0152_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4127-DSC_0152_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4127-DSC_0152.jpg,MSEC
15621,-1,a4127-DSC_0152_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4127-DSC_0152_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4127-DSC_0152.jpg,MSEC
15622,-1,a4127-DSC_0152_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4127-DSC_0152_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4127-DSC_0152.jpg,MSEC
15623,1,a4127-DSC_0152_P1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4127-DSC_0152_P1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4127-DSC_0152.jpg,MSEC
15624,1,a4127-DSC_0152_P1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a4127-DSC_0152_P1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a4127-DSC_0152.jpg,MSEC
15625,0,a0166-kme_509_0,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0166-kme_509_0.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0166-kme_509.jpg,MSEC
15626,-1,a0166-kme_509_N1.5,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0166-kme_509_N1.5.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0166-kme_509.jpg,MSEC
15627,-1,a0166-kme_509_N1,/home/daehyun/Lowlight_models/data/MSEC/training/INPUT_IMAGES/a0166-kme_509_N1.JPG,/home/daehyun/Lowlight_models/data/MSEC/training/GT_IMAGES/a0166-kme_509.jpg,MSEC
